id,home_team_win
597,True
598,True
599,True
600,False
601,False
602,False
603,True
604,False
605,False
606,True
607,True
608,True
609,False
610,False
611,True
612,False
613,True
614,True
615,True
616,True
617,True
618,True
619,True
620,True
621,True
622,True
623,True
624,True
625,True
626,False
627,True
628,True
629,False
630,True
631,True
632,False
633,True
634,True
635,False
636,False
637,True
638,False
639,True
640,False
641,True
642,False
643,True
644,True
645,True
646,True
647,False
648,False
649,True
650,False
651,True
652,False
653,True
654,True
655,True
656,True
657,True
658,True
659,True
660,False
661,True
662,True
663,False
664,True
665,True
666,True
667,True
668,True
669,True
670,True
671,False
672,False
673,False
674,True
675,False
676,True
677,True
678,True
679,False
680,True
681,False
682,True
683,False
684,False
685,True
686,False
687,True
688,True
689,True
690,True
691,True
692,True
693,True
694,True
695,True
696,True
697,True
698,True
699,False
700,True
701,True
702,True
703,True
704,True
705,False
706,False
707,True
708,True
709,True
710,True
711,True
712,True
713,True
714,True
715,False
716,True
717,True
718,False
719,True
720,True
721,True
722,True
723,True
724,True
725,False
726,True
727,True
728,True
729,True
730,True
731,False
732,False
733,False
734,True
735,True
736,True
737,True
738,True
739,True
740,False
741,False
742,True
743,True
744,True
745,True
746,True
747,True
748,False
749,True
750,True
751,False
752,True
753,True
754,True
755,True
756,True
757,False
758,False
759,True
760,False
761,True
762,True
763,False
764,True
765,True
766,False
767,True
768,True
769,False
770,True
771,False
772,True
773,True
774,True
775,True
776,True
777,True
778,True
779,True
780,True
781,False
782,False
783,False
784,True
785,True
786,True
787,True
788,False
789,False
790,True
791,True
792,False
793,True
794,True
795,True
796,True
797,True
798,True
799,True
800,False
801,True
802,True
803,True
804,False
805,True
806,False
807,True
808,True
809,True
810,False
811,False
812,False
813,True
814,True
815,False
816,True
817,True
818,False
819,True
820,True
821,True
822,False
823,True
824,True
825,True
826,True
827,False
828,True
829,True
830,True
831,True
832,True
833,True
834,True
835,True
836,True
837,True
838,False
839,True
840,True
841,True
842,False
843,False
844,True
845,True
846,True
847,True
848,True
849,False
850,True
851,True
852,False
853,False
854,True
855,False
856,True
857,True
858,True
859,True
860,False
861,True
862,True
863,True
864,True
865,False
866,False
867,False
868,True
869,True
870,True
871,True
872,True
873,False
874,True
875,False
876,False
877,True
878,True
879,True
880,False
881,True
882,True
883,False
884,True
885,True
886,False
887,False
888,True
889,False
890,True
891,True
892,False
893,True
894,True
895,True
896,False
897,True
898,True
899,True
900,False
901,True
902,True
903,True
904,True
905,True
906,True
907,True
908,True
909,False
910,True
911,True
912,True
913,False
914,True
915,False
916,True
917,True
918,False
919,True
920,True
921,True
922,True
923,True
924,True
925,True
926,True
927,False
928,True
929,True
930,True
931,True
932,False
933,False
934,True
935,True
936,True
937,False
938,True
939,False
940,True
941,False
942,False
943,True
944,False
945,True
946,True
947,True
948,True
949,False
950,True
951,True
952,True
953,True
954,False
955,True
956,False
957,True
958,True
959,True
960,True
961,True
962,True
963,True
964,True
965,True
966,True
967,False
968,False
969,True
970,True
971,False
972,True
973,False
974,False
975,True
976,False
977,True
978,True
979,False
980,True
981,True
982,True
983,True
984,True
985,True
986,False
987,False
988,False
989,True
990,False
991,True
992,True
993,False
994,False
995,True
996,False
997,False
998,True
999,True
1000,True
1001,True
1002,True
1003,False
1004,False
1005,False
1006,True
1007,True
1008,True
1009,True
1010,True
1011,False
1012,True
1013,True
1014,True
1015,False
1016,True
1017,True
1018,True
1019,False
1020,True
1021,True
1022,True
1023,True
1024,False
1025,False
1026,True
1027,True
1028,True
1029,True
1030,True
1031,True
1032,False
1033,True
1034,True
1035,True
1036,True
1037,True
1038,True
1039,False
1040,True
1041,True
1042,True
1043,True
1044,True
1045,True
1046,True
1047,True
1048,True
1049,True
1050,False
1051,True
1052,True
1053,False
1054,True
1055,True
1056,False
1057,True
1058,False
1059,True
1060,True
1061,False
1062,False
1063,True
1064,False
1065,True
1066,False
1067,True
1068,True
1069,False
1070,False
1071,True
1072,False
1073,True
1074,False
1075,False
1076,True
1077,True
1078,True
1079,False
1080,True
1081,True
1082,True
1083,True
1084,False
1085,True
1086,False
1087,True
1088,True
1089,True
1090,True
1091,True
1092,True
1093,True
1094,False
1095,True
1096,True
1097,True
1098,True
1099,True
1100,False
1101,False
1102,True
1103,True
1104,True
1105,True
1106,True
1107,True
1108,True
1109,True
1110,True
1111,True
1112,True
1113,False
1114,True
1115,True
1116,True
1117,False
1118,True
1119,True
1120,True
1121,True
1122,True
1123,True
1124,True
1125,True
1126,True
1127,False
1128,True
1129,True
1130,True
1131,False
1132,True
1133,True
1134,False
1135,True
1136,True
1137,False
1138,False
1139,True
1140,True
1141,False
1142,True
1143,True
1144,True
1145,True
1146,True
1147,True
1148,False
1149,True
1150,True
1151,True
1152,True
1153,False
1154,True
1155,True
1156,True
1157,False
1158,True
1159,True
1160,True
1161,True
1162,True
1163,True
1164,False
1165,True
1166,True
1167,False
1168,True
1169,True
1170,True
1171,True
1172,False
1173,True
1174,False
1175,True
1176,True
1177,False
1178,True
1179,False
1180,False
1181,True
1182,True
1183,False
1184,False
1185,True
1186,False
1187,False
1188,True
1189,True
1190,True
1191,False
1192,True
1193,True
1194,True
1195,False
1196,True
1197,True
1198,True
1199,False
1200,True
1201,True
1202,True
1203,False
1204,True
1205,False
1206,True
1207,True
1208,True
1209,True
1210,True
1211,True
1212,False
1213,True
1214,False
1215,True
1216,False
1217,False
1218,True
1219,False
1220,True
1221,False
1222,True
1223,True
1224,True
1225,True
1226,False
1227,True
1228,True
1229,True
1230,True
1231,True
1232,True
1233,True
1234,True
1235,True
1236,False
1237,True
1238,True
1239,True
1240,False
1241,True
1242,True
1243,True
1244,False
1245,False
1246,True
1247,True
1248,True
1249,True
1250,True
1251,True
1252,False
1253,True
1254,True
1255,True
1256,False
1257,True
1258,True
1259,True
1260,False
1261,True
1262,True
1263,True
1264,True
1265,True
1266,True
1267,True
1268,True
1269,True
1270,True
1271,True
1272,True
1273,True
1274,True
1275,True
1276,True
1277,True
1278,True
1279,True
1280,True
1281,True
1282,True
1283,False
1284,True
1285,True
1286,True
1287,True
1288,True
1289,True
1290,True
1291,True
1292,False
1293,True
1294,True
1295,True
1296,True
1297,True
1298,True
1299,True
1300,True
1301,False
1302,True
1303,True
1304,False
1305,False
1306,True
1307,True
1308,True
1309,True
1310,True
1311,False
1312,True
1313,False
1314,False
1315,False
1316,True
1317,True
1318,True
1319,True
1320,True
1321,True
1322,True
1323,False
1324,True
1325,True
1326,True
1327,True
1328,True
1329,True
1330,True
1331,True
1332,True
1333,True
1334,True
1335,False
1336,True
1337,False
1338,False
1339,True
1340,True
1341,True
1342,True
1343,False
1344,True
1345,True
1346,True
1347,True
1348,False
1349,True
1350,True
1351,True
1352,True
1353,False
1354,True
1355,True
1356,False
1357,True
1358,True
1359,True
1360,True
1361,True
1362,False
1363,True
1364,False
1365,False
1366,True
1367,True
1368,False
1369,True
1370,True
1371,False
1372,True
1373,False
1374,True
1375,True
1376,False
1377,True
1378,True
1379,False
1380,False
1381,False
1382,True
1383,True
1384,False
1385,True
1386,True
1387,True
1388,True
1389,False
1390,True
1391,True
1392,True
1393,True
1394,False
1395,True
1396,False
1397,True
1398,True
1399,True
1400,False
1401,True
1402,True
1403,False
1404,True
1405,True
1406,False
1407,True
1408,True
1409,True
1410,True
1411,True
1412,False
1413,True
1414,True
1415,False
1416,True
1417,True
1418,True
1419,True
1420,True
1421,False
1422,True
1423,True
1424,True
1425,False
1426,True
1427,True
1428,True
1429,True
1430,True
1431,False
1432,True
1433,True
1434,True
1435,False
1436,True
1437,True
1438,True
1439,True
1440,True
1441,True
1442,True
1443,True
1444,True
1445,True
1446,True
1447,True
1448,True
1449,True
1450,True
1451,True
1452,True
1453,True
1454,True
1455,True
1456,True
1457,True
1458,True
1459,False
1460,True
1461,True
1462,True
1463,True
1464,True
1465,False
1466,True
1467,True
1468,False
1469,True
1470,True
1471,True
1472,True
1473,False
1474,False
1475,True
1476,True
1477,True
1478,True
1479,True
1480,True
1481,True
1482,True
1483,True
1484,False
1485,True
1486,False
1487,True
1488,True
1489,False
1490,False
1491,False
1492,True
1493,False
1494,True
1495,True
1496,True
1497,True
1498,True
1499,True
1500,True
1501,False
1502,True
1503,True
1504,True
1505,True
1506,True
1507,True
1508,False
1509,True
1510,True
1511,True
1512,False
1513,True
1514,True
1515,True
1516,True
1517,True
1518,True
1519,True
1520,True
1521,True
1522,True
1523,True
1524,True
1525,True
1526,True
1527,True
1528,False
1529,False
1530,False
1531,True
1532,True
1533,True
1534,False
1535,True
1536,True
1537,True
1538,False
1539,True
1540,True
1541,True
1542,True
1543,False
1544,True
1545,False
1546,True
1547,True
1548,True
1549,True
1550,True
1551,False
1552,True
1553,True
1554,True
1555,True
1556,False
1557,False
1558,True
1559,True
1560,False
1561,False
1562,True
1563,False
1564,False
1565,True
1566,True
1567,False
1568,True
1569,True
1570,True
1571,True
1572,False
1573,True
1574,True
1575,False
1576,True
1577,True
1578,True
1579,True
1580,True
1581,True
1582,False
1583,False
1584,True
1585,True
1586,True
1587,True
1588,True
1589,True
1590,True
1591,True
1592,True
1593,False
1594,True
1595,True
1596,True
1597,True
1598,True
1599,True
1600,True
1601,False
1602,True
1603,True
1604,True
1605,False
1606,True
1607,True
1608,False
1609,True
1610,True
1611,True
1612,False
1613,False
1614,True
1615,True
1616,True
1617,True
1618,True
1619,False
1620,False
1621,True
1622,False
1623,False
1624,False
1625,False
1626,True
1627,True
1628,True
1629,True
1630,True
1631,False
1632,True
1633,False
1634,True
1635,True
1636,True
1637,True
1638,True
1639,True
1640,True
1641,True
1642,False
1643,True
1644,True
1645,True
1646,True
1647,True
1648,True
1649,True
1650,True
1651,False
1652,True
1653,True
1654,True
1655,True
1656,False
1657,True
1658,True
1659,False
1660,True
1661,True
1662,True
1663,True
1664,True
1665,False
1666,True
1667,True
1668,False
1669,False
1670,True
1671,False
1672,True
1673,True
1674,False
1675,True
1676,True
1677,True
1678,False
1679,True
1680,False
1681,False
1682,True
1683,True
1684,False
1685,True
1686,True
1687,True
1688,True
1689,False
1690,True
1691,True
1692,True
1693,True
1694,False
1695,True
1696,True
1697,True
1698,True
1699,True
1700,True
1701,True
1702,True
1703,False
1704,True
1705,True
1706,True
1707,True
1708,False
1709,True
1710,False
1711,True
1712,True
1713,True
1714,True
1715,True
1716,False
1717,False
1718,True
1719,True
1720,True
1721,True
1722,False
1723,False
1724,False
1725,True
1726,True
1727,True
1728,True
1729,False
1730,True
1731,False
1732,False
1733,True
1734,True
1735,True
1736,True
1737,True
1738,False
1739,False
1740,True
1741,True
1742,True
1743,True
1744,True
1745,True
1746,True
1747,True
1748,True
1749,False
1750,True
1751,False
1752,False
1753,True
1754,True
1755,True
1756,True
1757,True
1758,True
1759,False
1760,False
1761,True
1762,True
1763,True
1764,True
1765,False
1766,True
1767,True
1768,False
1769,True
1770,True
1771,True
1772,True
1773,True
1774,True
1775,True
1776,False
1777,True
1778,True
1779,True
1780,True
1781,True
1782,True
1783,True
1784,True
1785,True
1786,True
1787,True
1788,True
1789,True
1790,False
1791,False
1792,True
1793,False
1794,True
1795,True
1796,True
1797,True
1798,False
1799,True
1800,True
1801,True
1802,True
1803,True
1804,True
1805,False
1806,True
1807,True
1808,True
1809,True
1810,True
1811,True
1812,True
1813,True
1814,True
1815,False
1816,True
1817,False
1818,True
1819,False
1820,True
1821,True
1822,False
1823,True
1824,False
1825,False
1826,True
1827,True
1828,False
1829,True
1830,True
1831,True
1832,True
1833,False
1834,True
1835,True
1836,True
1837,True
1838,True
1839,True
1840,True
1841,False
1842,False
1843,True
1844,True
1845,True
1846,True
1847,True
1848,False
1849,True
1850,False
1851,True
1852,False
1853,False
1854,True
1855,True
1856,False
1857,False
1858,False
1859,True
1860,True
1861,False
1862,True
1863,True
1864,True
1865,False
1866,True
1867,True
1868,True
1869,False
1870,False
1871,True
1872,True
1873,True
1874,True
1875,False
1876,True
1877,True
1878,True
1879,True
1880,False
1881,False
1882,True
1883,False
1884,True
1885,False
1886,False
1887,False
1888,True
1889,True
1890,True
1891,True
1892,False
1893,True
1894,True
1895,True
1896,True
1897,False
1898,True
1899,True
1900,True
1901,False
1902,True
1903,True
1904,False
1905,False
1906,True
1907,True
1908,True
1909,True
1910,True
1911,True
1912,False
1913,True
1914,True
1915,True
1916,True
1917,True
1918,True
1919,True
1920,True
1921,False
1922,False
1923,False
1924,True
1925,True
1926,True
1927,True
1928,True
1929,True
1930,True
1931,True
1932,False
1933,False
1934,True
1935,True
1936,True
1937,True
1938,True
1939,False
1940,False
1941,True
1942,True
1943,True
1944,False
1945,True
1946,True
1947,True
1948,True
1949,True
1950,True
1951,False
1952,True
1953,True
1954,True
1955,True
1956,True
1957,False
1958,True
1959,True
1960,False
1961,False
1962,False
1963,True
1964,False
1965,True
1966,True
1967,True
1968,True
1969,False
1970,False
1971,True
1972,True
1973,True
1974,True
1975,False
1976,False
1977,True
1978,True
1979,False
1980,False
1981,True
1982,True
1983,True
1984,True
1985,True
1986,True
1987,True
1988,True
1989,False
1990,True
1991,True
1992,True
1993,True
1994,True
1995,False
1996,True
1997,False
1998,True
1999,True
2000,True
2001,True
2002,False
2003,True
2004,True
2005,True
2006,True
2007,True
2008,True
2009,True
2010,True
2011,True
2012,False
2013,True
2014,True
2015,True
2016,False
2017,True
2018,False
2019,True
2020,True
2021,True
2022,True
2023,True
2024,True
2025,True
2026,True
2027,True
2028,True
2029,False
2030,True
2031,True
2032,True
2033,True
2034,True
2035,False
2036,True
2037,False
2038,True
2039,True
2040,True
2041,True
2042,False
2043,True
2044,True
2045,False
2046,True
2047,False
2048,False
2049,True
2050,True
2051,True
2052,True
2053,True
2054,True
2055,True
2056,True
2057,True
2058,True
2059,True
2060,True
2061,False
2062,True
2063,False
2064,True
2065,False
2066,False
2067,True
2068,False
2069,True
2070,True
2071,True
2072,False
2073,False
2074,True
2075,True
2076,True
2077,True
2078,False
2079,True
2080,False
2081,False
2082,False
2083,True
2084,True
2085,True
2086,True
2087,True
2088,True
2089,False
2090,True
2091,False
2092,True
2093,True
2094,False
2095,True
2096,True
2097,True
2098,False
2099,True
2100,True
2101,False
2102,True
2103,False
2104,True
2105,True
2106,False
2107,True
2108,True
2109,True
2110,True
2111,True
2112,True
2113,True
2114,True
2115,True
2116,True
2117,True
2118,True
2119,False
2120,False
2121,True
2122,False
2123,True
2124,True
2125,True
2126,True
2127,True
2128,True
2129,True
2130,True
2131,False
2132,True
2133,False
2134,True
2135,False
2136,True
2137,True
2138,True
2139,False
2140,True
2141,True
2142,False
2143,True
2144,True
2145,True
2146,True
2147,False
2148,True
2149,True
2150,True
2151,True
2152,True
2153,False
2154,True
2155,True
2156,True
2157,False
2158,True
2159,True
2160,False
2161,True
2162,True
2163,True
2164,False
2165,False
2166,True
2167,True
2168,False
2169,False
2170,True
2171,True
2172,False
2173,False
2174,True
2175,True
2176,False
2177,False
2178,True
2179,True
2180,False
2181,False
2182,True
2183,True
2184,True
2185,True
2186,True
2187,False
2188,True
2189,False
2190,True
2191,True
2192,False
2193,True
2194,True
2195,True
2196,True
2197,False
2198,True
2199,False
2200,True
2201,True
2202,True
2203,True
2204,True
2205,False
2206,True
2207,True
2208,True
2209,False
2210,True
2211,True
2212,False
2213,True
2214,True
2215,True
2216,True
2217,False
2218,True
2219,True
2220,True
2221,False
2222,True
2223,True
2224,True
2225,True
2226,True
2227,True
2228,True
2229,True
2230,False
2231,True
2232,True
2233,True
2234,True
2235,False
2236,True
2237,True
2238,True
2239,True
2240,True
2241,False
2242,True
2243,True
2244,True
2245,True
2246,True
2247,True
2248,True
2249,True
2250,True
2251,True
2252,False
2253,False
2254,True
2255,True
2256,True
2257,True
2258,True
2259,True
2260,True
2261,True
2262,False
2263,True
2264,True
2265,True
2266,True
2267,True
2268,True
2269,True
2270,True
2271,True
2272,False
2273,True
2274,True
2275,True
2276,False
2277,True
2278,True
2279,True
2280,True
2281,True
2282,True
2283,True
2284,True
2285,True
2286,True
2287,True
2288,True
2289,True
2290,False
2291,True
2292,True
2293,True
2294,True
2295,True
2296,True
2297,True
2298,True
2299,False
2300,False
2301,True
2302,False
2303,False
2304,False
2305,True
2306,False
2307,True
2308,True
2309,True
2310,True
2311,True
2312,False
2313,True
2314,True
2315,False
2316,False
2317,False
2318,True
2319,True
2320,True
2321,True
2322,True
2323,True
2324,True
2325,False
2326,True
2327,True
2328,True
2329,True
2330,False
2331,False
2332,True
2333,True
2334,True
2335,False
2336,True
2337,True
2338,True
2339,False
2340,True
2341,True
2342,True
2343,True
2344,True
2345,True
2346,True
2347,True
2348,False
2349,True
2350,False
2351,True
2352,True
2353,False
2354,False
2355,True
2356,True
2357,True
2358,True
2359,True
2360,True
2361,True
2362,False
2363,False
2364,True
2365,True
2366,True
2367,False
2368,False
2369,True
2370,False
2371,False
2372,True
2373,True
2374,False
2375,True
2376,True
2377,True
2378,True
2379,True
2380,True
2381,True
2382,True
2383,False
2384,True
2385,False
2386,True
2387,True
2388,False
2389,True
2390,True
2391,True
2392,True
2393,True
2394,True
2395,True
2396,True
2397,False
2398,True
2399,True
2400,True
2401,False
2402,False
2403,False
2404,True
2405,True
2406,True
2407,False
2408,True
2409,True
2410,True
2411,True
2412,True
2413,True
2414,False
2415,True
2416,True
2417,True
2418,False
2419,True
2420,True
2421,True
2422,True
2423,True
2424,True
2425,True
2426,True
2427,False
